TC#,Section,Priority,Test Case,Steps,Expected Result,Status(PASS/FAIL/BLOCKED),mock data,Cross-Module Link,Settings need to set before entering to the module,Actual Result(What happened),Console Error(Copy-paste red text),Screenshot(Y/N),Notes,Journey Scenario,Why This Exists,Test Type,Role/Login,Supabase Verify,Playwright Spec,Defect ID
TC-P2I-087,"2I Integrations, Data & API",P1,Hospital A's AI language settings are invisible to Hospital B,1) Sign in as the Hospital B administrator 2) Open /settings/ai-languages as Hospital B 3) Query ai_language_settings through the API with no hospital filter,No Hospital A row is returned.,,MOCK_DATA_BOOK Hospitals — Hospital A (Aarogya) and Hospital B (Sanjeevani),"Multi-tenancy, AI Suite",Both QA tenants seeded,,,,,P2-Setup,A Telangana hospital enables Telugu and a Maharashtra hospital enables Marathi. Crossed settings would generate clinical documents in a language the receiving patient does not read.,Cross-Module,hospital_admin (Hospital B),ai_language_settings queried as the Hospital B admin → zero rows with hospital_id = A,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-088,"2I Integrations, Data & API",P2,A doctor cannot change the hospital AI language packs,1) Log in as doctor (Hospital A) 2) Navigate directly to /settings/ai-languages,"The route is blocked — redirected away, or an explicit access-denied message.",,"MOCK_DATA_BOOK Staff logins — doctor (Hospital A), Dr. Suresh Menon",AI Suite,Tier 0 roles configured (Phase 1 §1E),,,,,P2-Setup,"Enabling a language pack commits the hospital to clinical output in a language it may not have validated. That is a governance decision, not an individual preference.",RBAC,doctor (Hospital A),None — route guard behaviour,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-089,"2I Integrations, Data & API",P2,The enabled-language count is shown,1) Open /settings/ai-languages 2) Read the summary of how many languages are on,The screen states how many packs are enabled.,,phase2.entry./settings/ai-languages — language Hindi,AI Suite,"Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,Each enabled pack has a cost and a validation obligation. An at-a-glance count is how an administrator notices that ten languages are on when the hospital only serves two.,Positive,hospital_admin (Hospital A),None — reads the enabled count,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-090,"2I Integrations, Data & API",P2,The AI Language Packs screen loads with no red console errors,1) Open DevTools → Console 2) Open /settings/ai-languages 3) Toggle a language and save 4) Read the console,No red console text from the ai_language_settings read or write.,,phase2.entry./settings/ai-languages — language Hindi,AI Suite,"Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,A failed write appearing only in the console leaves the hospital believing a language is enabled while every AI output continues in English.,Positive,hospital_admin (Hospital A),None — console observation,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-091,"2I Integrations, Data & API",P2,Backup & Export screen loads,1) Open /settings/backup 2) Read the page,The export actions and the data erasure request form render. No red console errors.,,"phase2.entry./settings/backup — scope ""QA export check""","MRD, Security, DPDP","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,DPDP Act 2023 gives a data principal the right to erasure and the hospital the obligation to honour it. This screen is where both the export and the erasure request live.,Positive,hospital_admin (Hospital A),data_erasure_requests where hospital_id = A → matches what is displayed,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-092,"2I Integrations, Data & API",P1,An audit log export produces a file,1) Open /settings/backup 2) Export the audit log 3) Observe the result,"An ""Audit log exported"" confirmation appears, or a clear message explains there is no data.",,audit_log — the existing entries for Hospital A,"MRD, Quality, Security","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,The audit log is the evidence a NABH assessor or a DPDP investigation asks for. An export that fails silently means the hospital cannot produce it when required.,Positive,hospital_admin (Hospital A),audit_log where hospital_id = A → export succeeds or explains the empty state,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-093,"2I Integrations, Data & API",P2,An export with no data explains itself rather than failing silently,1) Open /settings/backup 2) Export a dataset that is empty 3) Read the message,"A message such as ""No audit data to export"" appears. Nothing downloads silently.",,None — exports a dataset with no rows,MRD,"Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,A download that produces nothing looks like a broken button. Saying the dataset is empty tells the administrator the system worked and there was simply nothing to send.,Negative,hospital_admin (Hospital A),None — reads the empty-export message,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-094,"2I Integrations, Data & API",P1,A data erasure request can be submitted,1) Open /settings/backup 2) Submit an erasure request with a reason 3) Read the confirmation,"An ""Erasure request submitted"" confirmation appears and a data_erasure_requests row exists.",,"Literal erasure reason ""QA Phase 2 verification — safe to reject""","MRD, Security, DPDP","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,Under the DPDP Act a data principal can demand erasure and the hospital must record and act on the request. A request that is not stored means the obligation is missed and the clock keeps running.,Positive,hospital_admin (Hospital A),data_erasure_requests where hospital_id = A → 1 new row with the reason,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-095,"2I Integrations, Data & API",P1,An erasure request is recorded rather than executed immediately,1) Open /settings/backup 2) Submit an erasure request 3) Check whether patient data was deleted,The request is recorded for review. No patient record is deleted at the moment of the request.,,"Literal erasure reason ""QA Phase 2 verification — safe to reject""","MRD, Security, DPDP","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,"Medical records carry statutory retention periods that override an erasure request — three years, and ten for MLC. Immediate deletion would breach retention law while satisfying a DPDP request, so it has to be a reviewed workflow.",Boundary,hospital_admin (Hospital A),patients where hospital_id = A → row count unchanged immediately after the request,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-096,"2I Integrations, Data & API",P2,A patient data export is available,1) Open /settings/backup 2) Export patient data 3) Observe the result,"The export produces a file, or explains that there is no patient data.",,MOCK_DATA_BOOK Patients — the 40 seeded records,"MRD, DPDP","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,Data portability is the other half of the DPDP obligation. A hospital that cannot export a patient's own record on request is non-compliant.,Positive,hospital_admin (Hospital A),patients where hospital_id = A → export succeeds or explains the empty state,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-097,"2I Integrations, Data & API",P1,An export never includes another tenant's data,1) Sign in as the Hospital A administrator 2) Open /settings/backup and export patient data 3) Inspect the export for Hospital B records,The export contains only Hospital A records.,,MOCK_DATA_BOOK Patients — PT-QA-0030 Rohan Kulkarni is HOSPITAL B ONLY,"Multi-tenancy, MRD, Security",Both QA tenants seeded,,,,,P2-Setup,"MOCK_DATA_BOOK seeds PT-QA-0030 in Hospital B specifically as the isolation control. An export that includes it is a bulk PHI breach of another hospital's patients, delivered as a downloadable file.",Negative,hospital_admin (Hospital A),the export → contains no patient with hospital_id = B,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-098,"2I Integrations, Data & API",P1,A receptionist cannot reach the Backup & Export screen,1) Log in as receptionist (Hospital A) 2) Navigate directly to /settings/backup,"The route is blocked — redirected away, or an explicit access-denied message.",,"MOCK_DATA_BOOK Staff logins — receptionist (Hospital A), Ms. Divya Sharma","MRD, Security",Tier 0 roles configured (Phase 1 §1E),,,,,P2-Setup,This screen exports the entire patient database to a file. Anyone who can reach it can walk out with the hospital's PHI on a laptop.,RBAC,receptionist (Hospital A),None — route guard behaviour,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-099,"2I Integrations, Data & API",P1,Hospital A's erasure requests are invisible to Hospital B,1) Sign in as the Hospital B administrator 2) Open /settings/backup as Hospital B 3) Query data_erasure_requests through the API with no hospital filter,No Hospital A erasure request is returned.,,MOCK_DATA_BOOK Hospitals — Hospital A (Aarogya) and Hospital B (Sanjeevani),"Multi-tenancy, Security, DPDP",Both QA tenants seeded,,,,,P2-Setup,An erasure request names a patient and states why they want their record removed. It is among the most sensitive rows the product holds.,Cross-Module,hospital_admin (Hospital B),data_erasure_requests queried as the Hospital B admin → zero rows with hospital_id = A,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-100,"2I Integrations, Data & API",P2,The Backup & Export screen loads with no red console errors,1) Open DevTools → Console 2) Open /settings/backup 3) Run an export 4) Read the console,"No red console text, and no patient identifier written into a console message.",,MOCK_DATA_BOOK Patients — the seeded records,"MRD, Security","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,No PHI must ever appear in console output. A patient name or UHID logged during an export is a disclosure into the browser log.,Positive,hospital_admin (Hospital A),None — console observation,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-101,"2I Integrations, Data & API",P2,Record Retention screen loads,1) Open /settings/record-retention 2) Read the policy list,Retention policies render per record type. No red console errors.,,"MOCK_DATA_BOOK — record_retention_policies default 3 years, 10 for MLC","MRD, Quality, Lab, Radiology, IPD","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,SETTINGS_PREREQ_MATRIX notes that without record_retention_policies the defaults are 3 years and 10 for MLC. A hospital that never sees this screen inherits retention periods it has not reviewed against its own state law.,Positive,hospital_admin (Hospital A),record_retention_policies where hospital_id = A → matches what is displayed,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-102,"2I Integrations, Data & API",P1,A retention period saves per record type,1) Open /settings/record-retention 2) Set a retention period for a record type 3) Save 4) Reload,A confirmation names the record type and the period persists after the reload.,,"MOCK_DATA_BOOK — record retention defaults, 3 years and 10 for MLC","MRD, Quality","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,Retention drives when a record may be purged. Too short and the hospital destroys evidence it is legally required to hold; too long and it holds PHI beyond its lawful purpose under the DPDP Act.,Positive,hospital_admin (Hospital A),record_retention_policies where hospital_id = A → the period persists per record type,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-103,"2I Integrations, Data & API",P1,The MLC retention period is longer than the general one,1) Open /settings/record-retention 2) Compare the MLC retention period against the general record period,MLC retention is longer — ten years against three by default.,,"MOCK_DATA_BOOK — 3 years general, 10 years for MLC","MRD, Quality, Emergency","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,"A medico-legal case record destroyed at three years is evidence lost in a matter that may still be before a court. The longer MLC period is a legal requirement, not a preference.",Boundary,hospital_admin (Hospital A),record_retention_policies where hospital_id = A → MLC period > general period,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-104,"2I Integrations, Data & API",P1,A zero or negative retention period is refused,"1) Open /settings/record-retention 2) Set a retention period of 0, then -1 3) Save each time",Both are refused.,,phase2.invalid.ratePerDayZero (0) and ratePerDayNegative (-100) applied to the retention period,"MRD, Quality, Security","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,"A zero retention period makes every record immediately purgeable. If a scheduled purge ever ran against it, the hospital would destroy its entire medical record archive in one pass.",Boundary,hospital_admin (Hospital A),record_retention_policies where hospital_id = A → every period > 0,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-105,"2I Integrations, Data & API",P2,The legal basis and notes save against a policy,1) Open /settings/record-retention 2) Enter a Legal basis and Notes 3) Save 4) Reload,Both persist after the reload.,,"SettingsRecordRetentionPage placeholders — Legal basis, Notes","MRD, Quality, Security","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,DPDP requires a documented purpose and lawful basis for holding personal data. The legal basis field is where the hospital records why it keeps each record type for as long as it does.,Positive,hospital_admin (Hospital A),record_retention_policies where hospital_id = A → legal basis and notes persist,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-106,"2I Integrations, Data & API",P2,A retention scan reports its outcome,1) Open /settings/record-retention 2) Run the retention scan 3) Read the result,"A ""Retention scan complete"" confirmation appears with what it found.",,MOCK_DATA_BOOK — the seeded records under the default retention periods,"MRD, Quality","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,The scan is how the hospital learns which records are now beyond retention. A scan with no reported outcome cannot support the purge decision it exists to inform.,Positive,hospital_admin (Hospital A),None — reads the retention scan outcome,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-107,"2I Integrations, Data & API",P1,Hospital A's retention policies are invisible to Hospital B,1) Sign in as the Hospital B administrator 2) Open /settings/record-retention as Hospital B 3) Query record_retention_policies through the API with no hospital filter,Not one Hospital A policy is returned.,,MOCK_DATA_BOOK Hospitals — Hospital A (Aarogya) and Hospital B (Sanjeevani),"Multi-tenancy, MRD, Quality",Both QA tenants seeded,,,,,P2-Setup,Retention periods differ by state law — Telangana and Maharashtra are not identical. One hospital inheriting another's policy could purge records it was legally required to keep.,Cross-Module,hospital_admin (Hospital B),record_retention_policies queried as the Hospital B admin → zero rows with hospital_id = A,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-108,"2I Integrations, Data & API",P1,An MRD officer cannot shorten a retention period unilaterally,1) Log in as mrd_officer (Hospital A) 2) Navigate directly to /settings/record-retention 3) Attempt to shorten a period,"The route is blocked, or the change is refused and logged.",,"MOCK_DATA_BOOK Staff logins — mrd_officer (Hospital A), Mr. Sanjay Deshmukh","MRD, Quality, Security",Tier 0 roles configured (Phase 1 §1E),,,,,P2-Setup,"Shortening retention makes records purgeable earlier than the law allows. Whoever does it is making a legal determination on the hospital's behalf, so it needs authority and an audit trail.",RBAC,mrd_officer (Hospital A),None — route guard behaviour,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-109,"2I Integrations, Data & API",P2,Config Change Log screen loads,1) Open /settings/change-log 2) Read the log,"The change log renders with From, To, Config Area and Changed By filters. No red console errors.",,phase2.entry./settings/change-log — search Nephrology,"Audit, Quality, Security, RBAC","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,"Controlled change management is a NABH expectation. Without a readable change log the hospital cannot answer who altered a clinical threshold or a permission, or when.",Positive,hospital_admin (Hospital A),config_change_logs where hospital_id = A → matches the entries displayed,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-110,"2I Integrations, Data & API",P1,A settings change appears in the change log,1) Change a role permission under /settings/roles 2) Open /settings/change-log 3) Look for the entry,"The change is listed with its config area, the old and new values and who made it.",,role_permissions — a permission change made during Phase 2,"Audit, RBAC, Quality","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,"A log that does not receive entries is worse than no log, because the hospital believes it has an audit trail. Nobody discovers the gap until an incident review needs it.",Cross-Module,hospital_admin (Hospital A),config_change_logs where hospital_id = A and config_area = 'role_permissions' → the entry exists,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-111,"2I Integrations, Data & API",P2,The change log records who made the change,1) Make a settings change as hospital_admin 2) Open /settings/change-log 3) Read the Changed By column,The entry names the user who made the change.,,"MOCK_DATA_BOOK Staff logins — hospital_admin (Hospital A), Dr. Ravi Shankar","Audit, Security","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,Attribution is the whole point of a change log. An entry with no user answers what changed but not who is accountable for it.,Positive,hospital_admin (Hospital A),config_change_logs where hospital_id = A → the changed_by user is recorded,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-112,"2I Integrations, Data & API",P2,The date range filter works,1) Open /settings/change-log 2) Set a From and To date that exclude recent entries 3) Read the results,Only entries within the range are listed.,,The From and To date filters on ConfigChangeLogPage,"Audit, Quality","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,An incident review asks what changed in a specific window. Without a working date filter the reviewer scrolls the whole log and misses the entry that matters.,Positive,hospital_admin (Hospital A),None — client-side filter,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-113,"2I Integrations, Data & API",P2,The config area filter works,1) Open /settings/change-log 2) Filter by a Config Area 3) Read the results,Only entries for that area are listed.,,config_change_logs — the role_permissions config area,"Audit, RBAC","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,An auditor investigating a permission escalation wants only role_permissions entries. Mixing every configuration change into one list makes the relevant ones impossible to find.,Positive,hospital_admin (Hospital A),None — client-side filter,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-114,"2I Integrations, Data & API",P2,The change log can be exported,1) Open /settings/change-log 2) Export the log 3) Read the confirmation,"An ""Exported"" confirmation appears, or a clear message explains why not.",,config_change_logs — the entries for Hospital A,"Audit, Quality","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,A NABH assessor asks for the change log as evidence. An export that fails silently means the hospital cannot produce it during the assessment window.,Positive,hospital_admin (Hospital A),None — export interaction,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-115,"2I Integrations, Data & API",P1,The change log is read-only,1) Open /settings/change-log 2) Look for any control that edits or deletes an entry,No edit or delete control exists. The log can be filtered and exported only.,,None — asserts the absence of any mutation control,"Audit, Security, Quality","Tier 0 complete (profile, departments, staff, roles, plan)",,,,,P2-Setup,"An editable audit trail is not an audit trail. If entries can be removed, the log proves nothing and the first thing anyone acting improperly would do is delete their own entry.",Negative,hospital_admin (Hospital A),config_change_logs → no UI path exists to modify or delete an entry,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2I-116,"2I Integrations, Data & API",P1,Hospital A's change log is invisible to Hospital B,1) Sign in as the Hospital B administrator 2) Open /settings/change-log as Hospital B 3) Query config_change_logs through the API with no hospital filter,Not one Hospital A entry is returned.,,MOCK_DATA_BOOK Hospitals — Hospital A (Aarogya) and Hospital B (Sanjeevani),"Multi-tenancy, Audit, Security",Both QA tenants seeded,,,,,P2-Setup,The change log names staff and describes how a hospital configures its controls. Cross-tenant visibility would expose one hospital's internal governance and its people to another.,Cross-Module,hospital_admin (Hospital B),config_change_logs queried as the Hospital B admin → zero rows with hospital_id = A,e2e/phase-02-settings/P2I.data-audit.spec.ts,
TC-P2J-001,2J Downstream verification,P1,"Consultation service rows exist, so OPD never bills the hardcoded ₹500",1) Open /settings/services 2) Confirm consultation rows exist with their fees 3) Open /opd and create a consultation for each seeded doctor 4) Read each charge,Every consultation bills its configured fee. No charge lands on ₹500 unless ₹500 is the configured fee for that doctor.,,"MOCK_DATA_BOOK Doctors — Dr. Menon ₹500, Dr. Rao ₹700, Dr. Nair ₹800","OPD, Billing","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,"This is the headline silent failure in SETTINGS_PREREQ_MATRIX: with no consultation row the app bills a hardcoded ₹500 with no warning. Dr. Rao at ₹700 and Dr. Nair at ₹800 are what make the fallback detectable — if either bills ₹500, the fee lookup missed.",Cross-Module,hospital_admin (Hospital A),service_master where hospital_id = A and category = consultation → one row per doctor with its own fee,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-002,2J Downstream verification,P1,"Drug routes are configured, so the prescription route dropdown is not empty",1) Open /settings/config-values?cat=drug_routes 2) Confirm the nine routes exist 3) Open /opd and open the Rx tab 4) Open the Route dropdown,The route dropdown offers the configured routes. It is never empty.,,"MOCK_DATA_BOOK Config values — Oral, IV, IM, SC, Topical, Inhalation, Rectal, Sublingual, Ophthalmic","OPD, IPD, Pharmacy","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,"SETTINGS_PREREQ_MATRIX calls an empty route dropdown the single most common false ""OPD is broken"" report. It renders empty with no error, so the doctor concludes the module is faulty rather than unconfigured.",Cross-Module,hospital_admin (Hospital A),hospital_config_values where hospital_id = A and category = 'drug_routes' → 9 rows,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-003,2J Downstream verification,P1,"Drug frequencies are configured, so the frequency dropdown is not empty",1) Open /settings/config-values?cat=drug_frequencies 2) Confirm the nine frequencies exist 3) Open /opd and open the Rx tab 4) Open the Frequency dropdown,"The frequency dropdown offers OD, BD, TDS, QID, HS, SOS, STAT, Q6H and Q8H.",,"MOCK_DATA_BOOK Config values — OD, BD, TDS, QID, HS, SOS, STAT, Q6H, Q8H","OPD, IPD, Pharmacy","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,"Frequency is half of a dosing instruction. An empty dropdown means the prescription reaches the ward without it, which is an incomplete medication order and a NABH medication-safety finding.",Cross-Module,hospital_admin (Hospital A),hospital_config_values where hospital_id = A and category = 'drug_frequencies' → 9 rows,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-004,2J Downstream verification,P1,"Drug master rows exist, so drug search returns results","1) Open /settings/drugs 2) Confirm the twenty seeded drugs exist 3) Open /opd, open the Rx tab and search for ""Dolo""",The search returns Dolo 650. Drug search never returns nothing for a stocked drug.,,MOCK_DATA_BOOK Drug master — the twenty seeded rows,"OPD, Pharmacy, IPD","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,"With no drug_master rows, drug search returns nothing. A doctor who cannot find a drug writes it as free text, and free text cannot be interaction-checked or dispensed against stock.",Cross-Module,hospital_admin (Hospital A),drug_master where hospital_id = A → 20 rows,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-005,2J Downstream verification,P1,"Lab test master rows exist, so the Rx lab chips are not empty",1) Open /settings/lab-tests 2) Confirm the fifteen seeded tests exist 3) Open /opd and open the Rx tab 4) Read the lab chips,Lab chips render with the configured tests.,,MOCK_DATA_BOOK Lab test master — the fifteen seeded rows,"OPD, Lab","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,"SETTINGS_PREREQ_MATRIX says the lab chips render EMPTY without these rows. The doctor then types the test name, and the exact-name match silently drops anything not in the catalogue.",Cross-Module,hospital_admin (Hospital A),lab_test_master where hospital_id = A → 15 rows,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-006,2J Downstream verification,P1,"Radiology study rows exist, so the Rx radiology chips are not empty",1) Open /settings/radiology 2) Confirm the seven seeded studies exist 3) Open /opd and open the Rx tab 4) Read the radiology chips,Radiology chips render with the configured studies.,,MOCK_DATA_BOOK Radiology — the seven seeded studies,"OPD, Radiology","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,"Empty radiology chips mean the doctor writes the study as free text, and free text never reaches the radiology worklist — the scan is simply never performed.",Cross-Module,hospital_admin (Hospital A),radiology_study_master where hospital_id = A → 7 rows,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-007,2J Downstream verification,P2,"OPD workflow config exists, so tokens do not silently use defaults",1) Open /settings/opd-workflow 2) Confirm the token prefix and starting number are set 3) Open /opd and create a token 4) Read the token number,"The token uses the configured prefix and series, not an unconfigured default.",,phase2.entry./settings/opd-workflow — tokenPrefix OPD,"OPD, TV Display","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,"SETTINGS_PREREQ_MATRIX notes the defaults simply apply when unconfigured. The hospital never chose them, and the token series will not match its paper register.",Cross-Module,hospital_admin (Hospital A),hospital_settings where hospital_id = A → the OPD config key exists,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-008,2J Downstream verification,P1,"Doctor schedules and slots exist, so appointments are bookable",1) Open /settings/doctor-schedules 2) Confirm a schedule exists for a doctor 3) Open the appointment booking screen 4) Look for bookable slots,Bookable slots appear for the configured session windows.,,MOCK_DATA_BOOK Phase 2 additions — the OPD schedule for Dr. Rakesh Iyer,"OPD, Telemedicine","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,"SETTINGS_PREREQ_MATRIX names both doctor_schedules and doctor_slots. Without them no appointment slot is bookable and the booking screen shows nothing, which reads as a broken module.",Cross-Module,hospital_admin (Hospital A),doctor_schedules and doctor_slots where hospital_id = A → rows exist,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-009,2J Downstream verification,P1,"Every lab test carries a fee, so no order is raised at ₹0",1) Open /settings/lab-tests 2) Read the fee on every seeded test 3) Order one and read the charge,"No lab test has a null or zero fee, and the order bills the configured amount.",,"MOCK_DATA_BOOK Lab test master — fees from ₹80 to ₹1,200","Lab, Billing","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,"SETTINGS_PREREQ_MATRIX says an order is created at ₹0 without a fee. The lab consumes reagent and staff time and bills nothing, and it shows only in the monthly revenue variance.",Cross-Module,hospital_admin (Hospital A),lab_test_master where hospital_id = A → fee > 0 on every row,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-010,2J Downstream verification,P1,"Every lab test carries a normal range, so abnormal results are flagged",1) Open /settings/lab-tests 2) Read the normal range on each numeric test 3) Enter an out-of-range result 4) Observe the abnormal flag,"Numeric tests carry a range, and an out-of-range result is flagged abnormal.",,"MOCK_DATA_BOOK Lab test master — Haemoglobin 13.0–17.0, Potassium 3.5–5.1","Lab, IPD, OPD","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,No normal range means no abnormal flag and NO CRITICAL ALERT. A dangerously abnormal result is reported as an unremarkable number and nobody is paged.,Cross-Module,hospital_admin (Hospital A),lab_test_master where hospital_id = A → every numeric test has normal_min and normal_max,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-011,2J Downstream verification,P1,The critical potassium value fires an alert,1) Confirm Serum Potassium is configured 3.5–5.1 under /settings/lab-tests 2) Open /lab and enter a result of 7.2 3) Observe the alert,A critical alert fires immediately.,,MOCK_DATA_BOOK Values used across many tests — critical potassium 7.2 mEq/L,"Lab, IPD, Nursing, Emergency","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,MOCK_DATA_BOOK names Serum Potassium as THE critical-value test and scenario P5-S07 enters 7.2. Potassium at that level causes fatal arrhythmia — this is the single most consequential alert in the product.,Cross-Module,hospital_admin (Hospital A),lab_test_master where hospital_id = A and code = 'K' → normal 3.5–5.1 and a 7.2 result alerts,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-012,2J Downstream verification,P1,"The lab test group bills its package rate, not the sum of its members","1) Confirm Fever Panel is ₹1,100 under /settings/lab-tests while its members sum to ₹1,300 2) Order the Fever Panel from /opd 3) Read the charge","The order bills ₹1,100.",,"MOCK_DATA_BOOK Lab test group — Fever Panel ₹1,100, members sum ₹1,300","Lab, Billing","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,"Without the group fee, panel orders bill as the sum of individual tests. The ₹200 gap exists precisely so the wrong behaviour is detectable, and a patient charged the sum is over-billed on a package the hospital advertised.",Cross-Module,hospital_admin (Hospital A),lab_test_groups where hospital_id = A and name = 'Fever Panel' → fee = 1100,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-013,2J Downstream verification,P2,"Sample types are set, so specimens can be grouped for collection",1) Open /settings/lab-tests 2) Confirm every test carries a sample type 3) Order several tests for one patient 4) Read the collection worklist,"Tests sharing a sample type are grouped into one collection, not one tube per test.",,"MOCK_DATA_BOOK Lab test master — EDTA Blood, Fluoride, Serum, Urine, Culture Bottle","Lab, Nursing","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,"SETTINGS_PREREQ_MATRIX warns that sample rows cannot be grouped for collection without matching sample types. The phlebotomist then draws a separate tube per test, which is more needles for the patient.",Cross-Module,hospital_admin (Hospital A),lab_test_master where hospital_id = A → sample_type set on every row,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-014,2J Downstream verification,P1,"Radiology modalities exist, so the module does not show ""No studies configured""",1) Open /settings/radiology 2) Confirm the four modalities exist 3) Open /radiology 4) Read the screen,"The radiology module lists studies. It does not show ""No studies configured. Go to Settings → Radiology Modalities"".",,"MOCK_DATA_BOOK Radiology — X-Ray, Ultrasound, CT Scan, MRI",Radiology,"ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,"SETTINGS_PREREQ_MATRIX says modalities must be created FIRST. That error message is the only clue a radiographer gets, and it appears on the module rather than on the settings screen that caused it.",Cross-Module,hospital_admin (Hospital A),radiology_modalities where hospital_id = A → 4 rows,e2e/phase-02-settings/P2J.downstream.spec.ts,
